Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|1|I. Ferreira|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|2|Y. Dora|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|3|G. Colapinto|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|3|J. Smith|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|5|E. Ewing|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|5|C. O'Leary|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|5|J. Florence|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|5|G. Medina|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|9|C. Houshmand|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|9|S. Moniz|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|9|J. Robinson|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|9|R. Callinan|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|9|R. Boukhiam|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|9|R. Waida|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|9|C. Colapinto|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|9|L. O'Brien|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|17|K. Igarashi|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|17|S. Pupo|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|17|J. Chianca|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|17|B. Mamiya|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|17|I. deVault|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|17|L. Fioravanti|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|17|J. Marshall|||
2024|2024.06.21|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|17|M. McGillivray|||
