Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|1|J. Robinson|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|2|K. Igarashi|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|3|G. Colapinto|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|4|M. Cibilic|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|S. Pupo|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|6|J. Marshall|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|7|E. Ewing|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|8|J. Smith|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|C. O'Leary|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|10|S. Moniz|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|11|L. Fioravanti|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|12|Y. Dora|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|13|F. Toledo|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|14|J. Vaughan|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|15|I. Gentil|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|16|X. Huxtable|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|J. Chianca|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|18|J. Bunch|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|19|L. O'Brien|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|20|A. Cleland|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|21|M. Pupo|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|22|M. McGillivray|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|23|R. Callinan|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|24|M. Mignot|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|25|I. deVault|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|26|G. Pittar|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|27|B. Mamiya|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|28|A. Muniz|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|29|C. Colapinto|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|30|I. Ferreira|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|31|C. Houshmand|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|32|R. Waida|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|R. Boukhiam|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|34|I. Gouveia|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|35|E. Groggia|||
2025|2025.04.11|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|36|D. Silva|||
