Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|1|B. Mamiya|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|2|L. Fioravanti|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|3|I. Ferreira|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|4|I. Gouveia|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|M. Pupo|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|6|J. Marshall|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|7|K. Slater|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|8|G. Pittar|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|J. Florence|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|10|E. Ewing|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|11|K. Igarashi|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|12|A. Cleland|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|13|S. Moniz|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|14|F. Toledo|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|15|J. Chianca|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|16|J. Vaughan|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|L. O'Brien|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|18|C. O'Leary|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|19|R. Waida|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|20|J. Robinson|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|21|R. Callinan|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|22|J. Smith|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|23|I. Gentil|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|24|M. McGillivray|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|25|G. Colapinto|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|26|J. Bunch|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|27|C. Houshmand|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|28|E. Groggia|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|29|A. Muniz|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|30|M. Mignot|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|31|R. Boukhiam|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|32|D. Silva|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|E. Hanneman|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|34|Y. Dora|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|35|S. Pupo|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|36|I. deVault|||
