Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|1|C. Houshmand|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|2|G. Colapinto|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|3|E. Ewing|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|4|M. Pupo|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|5|I. Ferreira|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|6|J. Marshall|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|7|Y. Dora|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|8|J. Smith|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|9|C. Colapinto|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|10|L. Fioravanti|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|11|A. Cleland|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|12|J. Vaughan|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|13|F. Toledo|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|14|J. Robinson|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|15|S. Moniz|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|16|K. Igarashi|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|17|J. Chianca|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|18|C. O'Leary|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|19|G. Klaussner|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|20|B. Mamiya|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|21|M. Mignot|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|22|P. Crisanto|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|23|R. Waida|||
2025|2025.06.20|Rio Pro|Rio de Janeiro, BRA|серфинг|короткая доска|мужчины|24|A. Muniz|||
