Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|1|Y. Dora|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|2|I. Ferreira|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|3|B. Mamiya|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|3|E. Ewing|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|5|R. Waida|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|5|M. Mignot|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|5|J. Robinson|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|5|F. Toledo|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|9|C. Houshmand|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|9|L. O'Brien|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|9|S. Moniz|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|9|J. Vaughan|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|9|J. Smith|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|9|I. deVault|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|9|K. Igarashi|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|9|L. Fioravanti|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|E. Groggia|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|C. Colapinto|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|G. Colapinto|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|I. Gentil|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|G. Delahaye|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|J. Couzinet|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|J. Bunch|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|S. Pupo|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|R. Boukhiam|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|A. Cleland|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|J. Marshall|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|C. O'Leary|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|A. Muniz|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|M. McGillivray|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|M. Pupo|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|17|D. Silva|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|33|G. Pittar|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|33|F. Morais|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|33|I. Gouveia|||
2025|2025.03.07|Portugal Pro|Peniche, PRT|серфинг|короткая доска|мужчины|33|J. Chianca|||
