Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|1|B. Mamiya|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|2|L. Fioravanti|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|3|I. Ferreira|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|3|I. Gouveia|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|K. Slater|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|G. Pittar|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|J. Marshall|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|M. Pupo|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|S. Moniz|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|E. Ewing|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|A. Cleland|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|J. Florence|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|K. Igarashi|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|J. Vaughan|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|F. Toledo|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|J. Chianca|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|E. Groggia|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|M. McGillivray|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|J. Bunch|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|J. Robinson|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|L. O'Brien|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|G. Colapinto|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|I. Gentil|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|J. Smith|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|R. Waida|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|C. O'Leary|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|R. Boukhiam|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|C. Houshmand|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|D. Silva|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|A. Muniz|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|R. Callinan|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|M. Mignot|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|Y. Dora|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|S. Pupo|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|E. Hanneman|||
2025|2025.01.31|Pipe Pro|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|I. deVault|||
