Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|1|C. Houshmand|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|2|G. Colapinto|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|3|R. Waida|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|4|M. McGillivray|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|M. Cibilic|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|6|J. Marshall|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|7|K. Matson|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|8|E. Ewing|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|L. O'Brien|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|10|K. Igarashi|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|11|Y. Dora|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|12|S. Pupo|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|13|R. Callinan|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|14|C. Ibelli|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|15|B. Mamiya|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|16|C. Colapinto|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|J. Willcox|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|18|G. Medina|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|19|M. Pupo|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|20|I. Gentil|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|21|J. Robinson|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|22|G. Pittar|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|23|R. Boukhiam|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|24|T. Wylie|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|25|J. Smith|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|26|I. Ferreira|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|27|F. Morais|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|28|K. Slater|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|29|J. Florence|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|30|L. Fioravanti|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|31|C. O'Leary|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|32|I. deVault|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|E. Hanneman|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|34|C. Robson|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|35|D. Silva|||
2024|2024.04.12|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|36|S. Moniz|||
