Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|1|J. Robinson|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|2|J. Florence|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|3|G. Pittar|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|4|S. Moniz|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|5|J. Smith|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|6|I. deVault|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|7|S. Pupo|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|8|G. Colapinto|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|9|G. Medina|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|10|E. Ewing|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|11|J. Marshall|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|12|I. Ferreira|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|13|M. Pupo|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|14|L. O'Brien|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|15|R. Boukhiam|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|16|C. Ibelli|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|D. Silva|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|18|J. Willcox|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|19|K. Igarashi|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|20|I. Gentil|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|21|C. Houshmand|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|22|F. Morais|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|23|M. McGillivray|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|24|R. Callinan|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|25|L. Fioravanti|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|26|R. Heazlewood|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|27|E. Hanneman|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|28|C. Colapinto|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|29|C. Robson|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|30|K. Matson|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|31|C. O'Leary|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|32|K. Slater|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|33|R. Waida|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|34|Y. Dora|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|35|B. Mamiya|||
2024|2024.04.26|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|36|O. North|||
