Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|1|K. Slater|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|2|S. Moniz|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|3|M. Pupo|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|4|C. Ibelli|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|5|J. Florence|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|6|K. Igarashi|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|7|L. Mesinas|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|8|S. Pupo|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|9|J. Chianca|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|10|B. Mamiya|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|11|L. Fioravanti|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|12|I. Ferreira|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|13|J. Smith|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|14|C. Robson|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|15|F. Toledo|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|16|C. Munoz|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|K. Andino|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|18|G. Colapinto|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|19|E. Lau|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|20|E. Ewing|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|21|M. McGillivray|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|22|M. Tudela|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|23|I. Florence|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|24|C. Coffin|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|25|J. Robinson|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|26|F. Morais|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|27|N. Young|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|28|C. O'Leary|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|29|O. Wright|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|30|J. Baker|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|31|D. Silva|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|32|J. Marshall|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|33|J. Andre|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|34|J. Lawler|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|35|M. Cibilic|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|36|I. deVault|||
