Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|1|B. Mamiya|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|2|K. Igarashi|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|3|E. Ewing|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|4|C. Ibelli|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|5|J. Robinson|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|6|E. Lau|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|7|J. Marshall|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|8|S. Moniz|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|9|F. Toledo|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|10|J. Andre|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|11|D. Silva|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|12|K. Andino|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|13|M. McGillivray|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|14|J. Smith|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|15|N. Young|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|16|C. O'Leary|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|17|G. Colapinto|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|18|S. Pupo|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|19|B. Kemper|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|20|C. Coffin|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|21|C. Robson|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|22|J. Baker|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|23|M. Cibilic|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|24|J. Florence|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|25|J. Chianca|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|26|I. Ferreira|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|27|L. Fioravanti|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|28|F. Morais|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|29|R. Callinan|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|30|I. deVault|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|31|L. Mesinas|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|32|K. Slater|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|33|O. Wright|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|34|J. Lawler|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|35|M. Pupo|||
2022|2022.02.09|Sunset Beach|Sunset Beach, HAW|серфинг|короткая доска|мужчины|36|K. Lenny|||
