Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|1|E. Ewing|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|2|J. Robinson|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|3|Y. Dora|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|4|K. Igarashi|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|5|I. Ferreira|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|6|C. O'Leary|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|7|S. Pupo|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|8|J. Smith|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|9|N. Young|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|10|M. McGillivray|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|11|K. Slater|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|12|F. Toledo|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|13|M. Pupo|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|14|C. Ibelli|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|15|C. Robson|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|16|G. Colapinto|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|17|L. Thompson|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|18|B. Mamiya|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|19|J. Andre|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|20|J. Marshall|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|21|S. Moniz|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|22|J. Faulkner|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|23|K. Andino|||
2022|2022.07.20|J-Bay Open|Jeffreys Bay, ZAF|серфинг|короткая доска|мужчины|24|J. Baker|||
