Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|1|F. Toledo|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|2|G. Colapinto|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|3|I. Gentil|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|4|L. O'Brien|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|5|K. Igarashi|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|6|C. O'Leary|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|7|I. Ferreira|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|8|B. Mamiya|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|9|E. Ewing|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|10|L. Fioravanti|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|11|J. Chianca|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|12|R. Waida|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|13|C. Ibelli|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|14|C. Robson|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|15|G. Medina|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|16|S. Moniz|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|17|B. Perez|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|18|R. Callinan|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|19|J. Robinson|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|20|K. Slater|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|21|J. Smith|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|22|M. McGillivray|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|23|J. Florence|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|24|Y. Dora|||
