Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|1|G. Medina|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|2|G. Colapinto|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|3|J. Florence|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|4|J. Chianca|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|5|E. Ewing|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|6|B. Mamiya|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|7|F. Toledo|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|8|C. O'Leary|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|9|C. Robson|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|10|L. O'Brien|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|11|J. Smith|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|12|I. Ferreira|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|13|L. Fioravanti|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|14|M. McGillivray|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|15|R. Callinan|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|16|Y. Dora|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|K. Slater|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|18|J. Willcox|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|19|S. Pupo|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|20|E. Lau|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|21|J. Marshall|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|22|M. Huscenot|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|23|J. Baker|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|24|R. Heazlewood|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|25|K. Andino|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|26|K. Igarashi|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|27|C. Ibelli|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|28|S. Moniz|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|29|J. Earle|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|30|N. Young|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|31|J. Forrest|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|32|I. Gentil|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|33|J. Thomas|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|34|C. Munoz|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|35|R. Waida|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|36|M. Rodrigues|||
