Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|1|J. Robinson|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|2|G. Medina|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|3|L. Fioravanti|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|4|B. Mamiya|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|5|K. Vaast|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|6|Y. Dora|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|7|J. Florence|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|8|M. Braye|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|9|K. Slater|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|10|I. Gentil|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|11|L. O'Brien|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|12|R. Waida|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|13|S. Moniz|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|14|J. Smith|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|15|G. Colapinto|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|16|F. Toledo|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|17|C. Robson|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|18|C. O'Leary|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|19|M. McGillivray|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|20|R. Callinan|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|21|C. Ibelli|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|22|K. Igarashi|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|23|M. Drollet|||
2023|2023.08.11|Tahiti Pro|Teahupo'o, PYF|серфинг|короткая доска|мужчины|24|J. Chianca|||
