Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|9|J. Smith|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|E. Lau|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|O. Wright|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|G. Colapinto|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|33|J. Lawler|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|M. McGillivray|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|33|M. Cibilic|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|C. O'Leary|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|3|C. Ibelli|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|C. Coffin|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|J. Marshall|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|9|B. Mamiya|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|9|I. Ferreira|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|9|C. Robson|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|M. Tudela|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|9|F. Toledo|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|5|S. Pupo|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|I. Florence|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|5|K. Igarashi|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|2|S. Moniz|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|9|C. Munoz|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|F. Morais|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|3|M. Pupo|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|J. Baker|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|5|J. Florence|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|33|J. Andre|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|9|J. Chianca|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|J. Robinson|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|1|K. Slater|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|5|L. Mesinas|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|K. Andino|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|E. Ewing|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|33|I. deVault|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|9|L. Fioravanti|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|D. Silva|||
2022|2022.01.30|Pipe Pro|Pipeline, HAW|серфинг|короткая доска|мужчины|17|N. Young|||
