Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|C. Ibelli|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|I. Gentil|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|E. Lau|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|9|R. Callinan|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|S. Pupo|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|J. Willcox|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|2|G. Colapinto|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|N. Young|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|R. Heazlewood|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|5|E. Ewing|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|J. Baker|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|J. Earle|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|5|F. Toledo|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|9|L. O'Brien|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|J. Forrest|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|3|J. Chianca|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|K. Slater|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|33|J. Thomas|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|3|J. Florence|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|S. Moniz|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|33|C. Munoz|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|9|Y. Dora|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|K. Igarashi|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|K. Andino|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|9|L. Fioravanti|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|9|I. Ferreira|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|J. Marshall|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|1|G. Medina|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|33|R. Waida|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|17|M. Huscenot|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|5|C. O'Leary|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|9|J. Smith|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|33|M. Rodrigues|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|9|M. McGillivray|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|9|C. Robson|||
2023|2023.04.28|Margaret River|Margaret River, AUS|серфинг|короткая доска|мужчины|5|B. Mamiya|||
