Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|1|E. Ewing|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|N. Young|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|C. Munoz|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|G. Colapinto|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|S. Moniz|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|M. Huscenot|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|C. Ibelli|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|2|R. Callinan|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|E. Lau|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|J. Chianca|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|M. McGillivray|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|D. Moffat|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|3|F. Toledo|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|I. Gentil|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|O. Wright|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|J. Robinson|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|K. Slater|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|X. Huxtable|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|I. Ferreira|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|C. O'Leary|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|K. Andino|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|C. Robson|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|J. Smith|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|M. Rodrigues|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|L. Fioravanti|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|R. Waida|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|5|J. Baker|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|Y. Dora|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|S. Pupo|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|33|J. Marshall|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|G. Medina|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|9|K. Igarashi|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|L. O'Brien|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|3|J. Florence|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|M. Cibilic|||
2023|2023.04.14|Bells Beach|Bells Beach, AUS|серфинг|короткая доска|мужчины|17|B. Mamiya|||
