Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|9|E. Ewing|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|17|M. McGillivray|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|17|K. Slater|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|1|F. Toledo|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|9|C. Ibelli|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|3|I. Gentil|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|9|J. Chianca|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|17|J. Smith|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|9|S. Moniz|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|2|G. Colapinto|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|9|C. Robson|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|17|B. Perez|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|17|J. Robinson|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|5|C. O'Leary|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|9|R. Waida|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|9|G. Medina|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|5|I. Ferreira|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|3|L. O'Brien|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|17|J. Florence|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|9|L. Fioravanti|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|5|B. Mamiya|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|17|R. Callinan|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|17|Y. Dora|||
2023|2023.06.08|El Salvador Pro|El Salvador, SLV|серфинг|короткая доска|мужчины|5|K. Igarashi|||
